time,action,target_price,target_volume,trade_price,trade_volume,status,flag
2018-09-01 00:00:00,buy,2.5,3.5,-1.0,0.0,未成交,0
2018-09-01 01:00:00,buy,2.5,1.94,-1.0,0.0,未成交,0
2018-09-01 02:00:00,buy,2.5,0.75,-1.0,0.0,未成交,0
2018-09-01 03:00:00,buy,2.5,0.12,-1.0,0.0,未成交,0
2018-09-01 04:00:00,sell,1.5,0.17,1.5,0.17,完全成交,0
2018-09-01 05:00:00,sell,1.5,0.42,1.5,0.42,完全成交,0
2018-09-01 06:00:00,sell,1.5,0.6,1.5,0.6,完全成交,0
2018-09-01 07:00:00,sell,1.5,0.91,1.5,0.91,完全成交,0
2018-09-01 08:00:00,sell,1.5,0.93,1.5,0.93,完全成交,0
2018-09-01 09:00:00,sell,1.5,0.9,2.32,0.9,完全成交,0
2018-09-01 10:00:00,sell,1.5,0.78,1.71,0.78,完全成交,0
2018-09-01 11:00:00,sell,1.5,0.63,1.5,0.63,完全成交,0
2018-09-01 12:00:00,sell,1.5,0.67,1.5,0.67,完全成交,0
2018-09-01 13:00:00,sell,1.5,0.4,2.52,0.4,完全成交,0
2018-09-01 14:00:00,buy,2.5,0.81,2.52,0.0,未成交,0
2018-09-01 15:00:00,buy,2.5,0.81,2.0,0.81,完全成交,0
2018-09-01 16:00:00,buy,2.5,1.35,2.51,0.0,未成交,0
2018-09-01 17:00:00,buy,2.5,1.95,-1.0,0.0,未成交,0
2018-09-01 18:00:00,buy,2.5,2.46,-1.0,0.0,未成交,0
2018-09-01 19:00:00,buy,2.5,2.43,-1.0,0.0,未成交,0
2018-09-01 20:00:00,buy,2.5,2.3,-1.0,0.0,未成交,0
2018-09-01 21:00:00,buy,2.5,2.25,-1.0,0.0,未成交,0
2018-09-01 22:00:00,buy,2.5,2.94,-1.0,0.0,未成交,0
2018-09-01 23:00:00,buy,2.5,2.15,-1.0,0.0,未成交,0
2018-09-01 00:00:00,buy,2.5,1.31,-1.0,0.0,未成交,1
2018-09-01 01:00:00,buy,2.5,0.98,-1.0,0.0,未成交,1
2018-09-01 02:00:00,buy,2.5,0.63,-1.0,0.0,未成交,1
2018-09-01 03:00:00,buy,2.5,0.4,-1.0,0.0,未成交,1
2018-09-01 04:00:00,buy,2.5,0.05,-1.0,0.0,未成交,1
2018-09-01 05:00:00,sell,1.5,0.05,1.5,0.05,完全成交,1
2018-09-01 06:00:00,sell,1.5,0.42,1.5,0.42,完全成交,1
2018-09-01 07:00:00,sell,1.5,0.52,1.5,0.52,完全成交,1
2018-09-01 08:00:00,sell,1.5,0.48,1.5,0.48,完全成交,1
2018-09-01 09:00:00,sell,1.5,0.65,2.0,0.65,完全成交,1
2018-09-01 10:00:00,sell,1.5,0.15,2.51,0.15,完全成交,1
2018-09-01 11:00:00,sell,1.5,0.64,2.51,0.64,完全成交,1
2018-09-01 12:00:00,sell,1.5,0.07,2.51,0.07,完全成交,1
2018-09-01 13:00:00,sell,1.5,0.13,2.51,0.13,完全成交,1
2018-09-01 14:00:00,buy,2.5,0.14,2.51,0.0,未成交,1
2018-09-01 15:00:00,buy,2.5,0.27,1.5,0.27,完全成交,1
2018-09-01 16:00:00,buy,2.5,1.07,-1.0,0.0,未成交,1
2018-09-01 17:00:00,buy,2.5,1.62,1.26,1.62,完全成交,1
2018-09-01 18:00:00,buy,2.5,1.64,-1.0,0.0,未成交,1
2018-09-01 19:00:00,buy,2.5,2.07,-1.0,0.0,未成交,1
2018-09-01 20:00:00,buy,2.5,1.65,-1.0,0.0,未成交,1
2018-09-01 21:00:00,buy,2.5,1.53,-1.0,0.0,未成交,1
2018-09-01 22:00:00,buy,2.5,1.52,-1.0,0.0,未成交,1
2018-09-01 23:00:00,buy,2.5,1.29,-1.0,0.0,未成交,1
2018-09-01 00:00:00,buy,2.5,1.17,-1.0,0.0,未成交,2
2018-09-01 01:00:00,buy,2.5,0.94,-1.0,0.0,未成交,2
2018-09-01 02:00:00,buy,2.5,0.55,-1.0,0.0,未成交,2
2018-09-01 03:00:00,buy,2.5,0.19,-1.0,0.0,未成交,2
2018-09-01 04:00:00,sell,1.5,0.17,1.5,0.17,完全成交,2
2018-09-01 05:00:00,sell,1.5,0.51,1.5,0.51,完全成交,2
2018-09-01 06:00:00,sell,1.5,0.87,1.5,0.87,完全成交,2
2018-09-01 07:00:00,sell,1.5,1.19,1.5,1.19,完全成交,2
2018-09-01 08:00:00,sell,1.5,1.15,1.5,1.15,完全成交,2
2018-09-01 09:00:00,sell,1.5,1.03,-1.0,0.0,未成交,2
2018-09-01 10:00:00,sell,1.5,0.84,1.5,0.0,未成交,2
2018-09-01 11:00:00,sell,1.5,0.33,-1.0,0.0,未成交,2
2018-09-01 12:00:00,buy,2.5,0.14,2.51,0.0,未成交,2
2018-09-01 13:00:00,buy,2.5,0.16,2.51,0.0,未成交,2
2018-09-01 14:00:00,buy,2.5,0.25,2.51,0.0,未成交,2
2018-09-01 15:00:00,buy,2.5,0.39,2.51,0.0,未成交,2
2018-09-01 16:00:00,buy,2.5,0.7,2.0,0.7,完全成交,2
2018-09-01 17:00:00,buy,2.5,1.25,2.0,1.25,完全成交,2
2018-09-01 18:00:00,buy,2.5,1.81,-1.0,0.0,未成交,2
2018-09-01 19:00:00,buy,2.5,1.98,-1.0,0.0,未成交,2
2018-09-01 20:00:00,buy,2.5,1.65,-1.0,0.0,未成交,2
2018-09-01 21:00:00,buy,2.5,1.49,-1.0,0.0,未成交,2
2018-09-01 22:00:00,buy,2.5,1.81,-1.0,0.0,未成交,2
2018-09-01 23:00:00,buy,2.5,1.46,-1.0,0.0,未成交,2
2018-09-01 00:00:00,buy,2.5,1.16,-1.0,0.0,未成交,3
2018-09-01 01:00:00,buy,2.5,0.84,-1.0,0.0,未成交,3
2018-09-01 02:00:00,buy,2.5,0.58,-1.0,0.0,未成交,3
