time,action,target_price,target_volume,trade_price,trade_volume,status,flag
2018-09-01 00:00:00,buy,0.45,2.0,2.5,0.0,未成交,0
2018-09-01 01:00:00,buy,0.4,2.0,2.5,0.0,未成交,0
2018-09-01 02:00:00,buy,0.31,2.0,2.5,0.0,未成交,0
2018-09-01 03:00:00,buy,0.32,2.0,2.5,0.0,未成交,0
2018-09-01 04:00:00,buy,0.22,2.0,2.5,0.0,未成交,0
2018-09-01 05:00:00,buy,0.23,2.0,2.0,0.0,未成交,0
2018-09-01 06:00:00,buy,0.23,2.0,2.5,0.0,未成交,0
2018-09-01 07:00:00,buy,0.03,2.0,2.5,0.0,未成交,0
2018-09-01 08:00:00,sell,0.27,3.0,2.0,3.0,完全成交,0
2018-09-01 09:00:00,sell,0.66,3.0,2.0,3.0,完全成交,0
2018-09-01 10:00:00,sell,0.92,3.0,2.0,3.0,完全成交,0
2018-09-01 11:00:00,sell,0.95,3.0,2.0,3.0,完全成交,0
2018-09-01 12:00:00,sell,1.01,3.0,2.0,3.0,完全成交,0
2018-09-01 13:00:00,sell,0.94,3.0,2.0,3.0,完全成交,0
2018-09-01 14:00:00,sell,0.73,3.0,2.0,3.0,完全成交,0
2018-09-01 15:00:00,sell,0.54,3.0,2.0,3.0,完全成交,0
2018-09-01 16:00:00,sell,0.18,3.0,2.0,3.0,完全成交,0
2018-09-01 17:00:00,buy,0.35,2.0,2.0,0.0,未成交,0
2018-09-01 18:00:00,buy,0.7,2.0,2.0,0.0,未成交,0
2018-09-01 19:00:00,buy,0.84,2.0,2.0,0.0,未成交,0
2018-09-01 20:00:00,buy,0.8,2.0,2.5,0.0,未成交,0
2018-09-01 21:00:00,buy,0.9,2.0,2.5,0.0,未成交,0
2018-09-01 22:00:00,buy,0.64,2.0,2.5,0.0,未成交,0
2018-09-01 23:00:00,buy,0.55,2.0,2.5,0.0,未成交,0
2018-09-01 00:00:00,buy,2.12,2.0,2.5,0.0,未成交,1
2018-09-01 01:00:00,buy,1.83,2.0,2.0,0.0,未成交,1
2018-09-01 02:00:00,buy,1.55,2.0,2.0,0.0,未成交,1
2018-09-01 03:00:00,buy,1.59,2.0,2.0,0.0,未成交,1
2018-09-01 04:00:00,buy,1.05,2.0,2.0,0.0,未成交,1
2018-09-01 05:00:00,buy,0.97,2.0,2.0,0.0,未成交,1
2018-09-01 06:00:00,buy,0.92,2.0,2.0,0.0,未成交,1
2018-09-01 07:00:00,buy,0.11,2.0,2.0,0.0,未成交,1
2018-09-01 08:00:00,sell,1.11,3.0,2.0,3.0,完全成交,1
2018-09-01 09:00:00,sell,2.23,3.0,2.0,0.0,未成交,1
2018-09-01 10:00:00,sell,3.07,3.0,1.5,0.0,未成交,1
2018-09-01 11:00:00,sell,3.09,3.0,2.0,0.0,未成交,1
2018-09-01 12:00:00,sell,3.07,3.0,2.0,0.0,未成交,1
2018-09-01 13:00:00,sell,2.73,3.0,2.0,0.0,未成交,1
2018-09-01 14:00:00,sell,1.79,3.0,2.0,3.0,完全成交,1
2018-09-01 15:00:00,sell,0.99,3.0,2.0,3.0,完全成交,1
2018-09-01 16:00:00,buy,0.66,2.0,1.5,0.0,未成交,1
2018-09-01 17:00:00,buy,2.07,2.0,2.07,1.97,部分成交,1
2018-09-01 18:00:00,buy,2.8,2.0,2.5,2.0,完全成交,1
2018-09-01 19:00:00,buy,3.02,2.0,2.5,2.0,完全成交,1
2018-09-01 20:00:00,buy,2.96,2.0,2.5,2.0,完全成交,1
2018-09-01 21:00:00,buy,3.46,2.0,2.5,2.0,完全成交,1
2018-09-01 22:00:00,buy,2.59,2.0,2.5,2.0,完全成交,1
2018-09-01 23:00:00,buy,2.35,2.0,2.5,0.0,未成交,1
2018-09-01 00:00:00,buy,1.33,2.0,2.5,0.0,未成交,2
2018-09-01 01:00:00,buy,1.26,2.0,2.5,0.0,未成交,2
2018-09-01 02:00:00,buy,1.15,2.0,2.5,0.0,未成交,2
2018-09-01 03:00:00,buy,1.14,2.0,2.5,0.0,未成交,2
