time,action,target_price,target_volume,trade_price,trade_volume,status,flag
2018-09-01 00:00:00,buy,1.06,2.0,2.5,0.0,未成交,0
2018-09-01 01:00:00,buy,0.98,2.0,2.5,0.0,未成交,0
2018-09-01 02:00:00,buy,0.95,2.0,2.5,0.0,未成交,0
2018-09-01 03:00:00,buy,0.89,2.0,2.5,0.0,未成交,0
2018-09-01 04:00:00,buy,0.8,2.0,2.5,0.0,未成交,0
2018-09-01 05:00:00,buy,0.73,2.0,2.5,0.0,未成交,0
2018-09-01 06:00:00,buy,0.86,2.0,2.5,0.0,未成交,0
2018-09-01 07:00:00,buy,0.25,2.0,2.5,0.0,未成交,0
2018-09-01 08:00:00,sell,0.62,3.0,2.0,3.0,完全成交,0
2018-09-01 09:00:00,sell,1.6,3.0,2.0,3.0,完全成交,0
2018-09-01 10:00:00,sell,2.12,3.0,2.0,0.0,未成交,0
2018-09-01 11:00:00,sell,1.77,3.0,2.0,3.0,完全成交,0
2018-09-01 12:00:00,sell,1.24,3.0,2.0,3.0,完全成交,0
2018-09-01 13:00:00,sell,0.43,3.0,2.0,3.0,完全成交,0
2018-09-01 14:00:00,buy,0.42,2.0,2.0,0.0,未成交,0
2018-09-01 15:00:00,buy,1.34,2.0,2.0,0.0,未成交,0
2018-09-01 16:00:00,buy,2.29,2.0,2.29,1.47,部分成交,0
2018-09-01 17:00:00,buy,2.07,2.0,2.07,1.66,部分成交,0
2018-09-01 18:00:00,buy,2.2,2.0,2.2,1.76,部分成交,0
2018-09-01 19:00:00,buy,2.16,2.0,2.5,0.0,未成交,0
2018-09-01 20:00:00,buy,1.93,2.0,2.5,0.0,未成交,0
2018-09-01 21:00:00,buy,2.04,2.0,2.5,0.0,未成交,0
2018-09-01 22:00:00,buy,1.47,2.0,2.5,0.0,未成交,0
2018-09-01 23:00:00,buy,1.34,2.0,2.5,0.0,未成交,0
2018-09-01 00:00:00,buy,2.14,2.0,2.5,0.0,未成交,1
2018-09-01 01:00:00,buy,1.82,2.0,2.5,0.0,未成交,1
2018-09-01 02:00:00,buy,1.59,2.0,2.5,0.0,未成交,1
2018-09-01 03:00:00,buy,1.54,2.0,2.5,0.0,未成交,1
2018-09-01 04:00:00,buy,1.09,2.0,2.5,0.0,未成交,1
2018-09-01 05:00:00,buy,0.99,2.0,2.5,0.0,未成交,1
2018-09-01 06:00:00,buy,0.87,2.0,2.5,0.0,未成交,1
2018-09-01 07:00:00,buy,0.35,2.0,2.5,0.0,未成交,1
2018-09-01 08:00:00,sell,0.57,3.0,1.5,3.0,完全成交,1
2018-09-01 09:00:00,sell,1.48,3.0,2.0,3.0,完全成交,1
2018-09-01 10:00:00,sell,2.32,3.0,2.0,0.0,未成交,1
2018-09-01 11:00:00,sell,2.68,3.0,2.0,0.0,未成交,1
2018-09-01 12:00:00,sell,2.89,3.0,2.0,0.0,未成交,1
2018-09-01 13:00:00,sell,2.87,3.0,2.0,0.0,未成交,1
2018-09-01 14:00:00,sell,2.24,3.0,2.0,0.0,未成交,1
2018-09-01 15:00:00,sell,1.67,3.0,2.0,3.0,完全成交,1
2018-09-01 16:00:00,sell,0.2,3.0,2.0,3.0,完全成交,1
2018-09-01 17:00:00,buy,1.37,2.0,2.0,0.0,未成交,1
2018-09-01 18:00:00,buy,2.54,2.0,2.5,2.0,完全成交,1
2018-09-01 19:00:00,buy,3.05,2.0,2.5,2.0,完全成交,1
2018-09-01 20:00:00,buy,3.02,2.0,2.5,2.0,完全成交,1
2018-09-01 21:00:00,buy,3.47,2.0,2.5,2.0,完全成交,1
2018-09-01 22:00:00,buy,2.67,2.0,2.5,2.0,完全成交,1
2018-09-01 23:00:00,buy,2.3,2.0,2.5,0.0,未成交,1
2018-09-01 00:00:00,buy,1.03,2.0,2.5,0.0,未成交,2
2018-09-01 01:00:00,buy,0.99,2.0,2.5,0.0,未成交,2
2018-09-01 02:00:00,buy,0.96,2.0,2.5,0.0,未成交,2
2018-09-01 03:00:00,buy,0.96,2.0,2.5,0.0,未成交,2
2018-09-01 04:00:00,buy,1.11,2.0,2.5,0.0,未成交,2
2018-09-01 05:00:00,buy,1.03,2.0,2.5,0.0,未成交,2
2018-09-01 06:00:00,buy,0.97,2.0,2.5,0.0,未成交,2
2018-09-01 07:00:00,buy,0.83,2.0,2.5,0.0,未成交,2
2018-09-01 08:00:00,buy,0.29,2.0,2.0,0.0,未成交,2
2018-09-01 09:00:00,sell,0.46,3.0,1.5,3.0,完全成交,2
2018-09-01 10:00:00,sell,1.06,3.0,1.5,3.0,完全成交,2
2018-09-01 11:00:00,sell,1.12,3.0,2.0,3.0,完全成交,2
2018-09-01 12:00:00,sell,1.27,3.0,2.0,3.0,完全成交,2
2018-09-01 13:00:00,sell,1.16,3.0,2.0,3.0,完全成交,2
2018-09-01 14:00:00,sell,0.76,3.0,2.0,3.0,完全成交,2
2018-09-01 15:00:00,sell,0.41,3.0,1.5,3.0,完全成交,2
2018-09-01 16:00:00,buy,0.24,2.0,2.0,0.0,未成交,2
2018-09-01 17:00:00,buy,1.04,2.0,2.0,0.0,未成交,2
2018-09-01 18:00:00,buy,1.82,2.0,2.0,0.0,未成交,2
2018-09-01 19:00:00,buy,1.91,2.0,2.5,0.0,未成交,2
2018-09-01 20:00:00,buy,1.73,2.0,2.5,0.0,未成交,2
2018-09-01 21:00:00,buy,1.38,2.0,2.5,0.0,未成交,2
2018-09-01 22:00:00,buy,1.16,2.0,2.5,0.0,未成交,2
2018-09-01 23:00:00,buy,1.07,2.0,2.5,0.0,未成交,2
2018-09-01 00:00:00,buy,0.44,2.0,2.5,0.0,未成交,3
2018-09-01 01:00:00,buy,0.39,2.0,2.5,0.0,未成交,3
2018-09-01 02:00:00,buy,0.31,2.0,2.5,0.0,未成交,3
2018-09-01 03:00:00,buy,0.31,2.0,2.5,0.0,未成交,3
2018-09-01 04:00:00,buy,0.21,2.0,2.5,0.0,未成交,3
2018-09-01 05:00:00,buy,0.22,2.0,2.5,0.0,未成交,3
2018-09-01 06:00:00,buy,0.24,2.0,2.5,0.0,未成交,3
2018-09-01 07:00:00,sell,0.01,3.0,1.5,3.0,完全成交,3
2018-09-01 08:00:00,sell,0.37,3.0,1.5,3.0,完全成交,3
2018-09-01 09:00:00,sell,0.81,3.0,1.5,3.0,完全成交,3
2018-09-01 10:00:00,sell,1.06,3.0,1.5,3.0,完全成交,3
2018-09-01 11:00:00,sell,1.01,3.0,2.0,3.0,完全成交,3
2018-09-01 12:00:00,sell,1.0,3.0,2.0,3.0,完全成交,3
2018-09-01 13:00:00,sell,0.86,3.0,2.0,3.0,完全成交,3
2018-09-01 14:00:00,sell,0.6,3.0,1.5,3.0,完全成交,3
2018-09-01 15:00:00,sell,0.33,3.0,1.5,3.0,完全成交,3
2018-09-01 16:00:00,buy,0.14,2.0,2.0,0.0,未成交,3
2018-09-01 17:00:00,buy,0.6,2.0,2.5,0.0,未成交,3
2018-09-01 18:00:00,buy,0.83,2.0,2.5,0.0,未成交,3
2018-09-01 19:00:00,buy,0.85,2.0,2.5,0.0,未成交,3
2018-09-01 20:00:00,buy,0.79,2.0,2.5,0.0,未成交,3
2018-09-01 21:00:00,buy,0.9,2.0,2.5,0.0,未成交,3
2018-09-01 22:00:00,buy,0.64,2.0,2.5,0.0,未成交,3
2018-09-01 23:00:00,buy,0.55,2.0,2.5,0.0,未成交,3
2018-09-01 00:00:00,buy,1.02,2.0,2.5,0.0,未成交,4
2018-09-01 01:00:00,buy,1.0,2.0,2.5,0.0,未成交,4
2018-09-01 02:00:00,buy,0.97,2.0,2.5,0.0,未成交,4
2018-09-01 03:00:00,buy,0.96,2.0,2.5,0.0,未成交,4
2018-09-01 04:00:00,buy,1.11,2.0,2.5,0.0,未成交,4
2018-09-01 05:00:00,buy,1.04,2.0,2.5,0.0,未成交,4
2018-09-01 06:00:00,buy,0.96,2.0,2.5,0.0,未成交,4
2018-09-01 07:00:00,buy,0.84,2.0,2.5,0.0,未成交,4
2018-09-01 08:00:00,buy,0.26,2.0,2.0,0.0,未成交,4
2018-09-01 09:00:00,sell,0.5,3.0,2.0,3.0,完全成交,4
2018-09-01 10:00:00,sell,1.1,3.0,2.0,3.0,完全成交,4
2018-09-01 11:00:00,sell,1.16,3.0,2.0,3.0,完全成交,4
2018-09-01 12:00:00,sell,1.3,3.0,2.0,3.0,完全成交,4
2018-09-01 13:00:00,sell,1.17,3.0,2.0,3.0,完全成交,4
2018-09-01 14:00:00,sell,0.78,3.0,2.0,3.0,完全成交,4
2018-09-01 15:00:00,sell,0.39,3.0,2.0,3.0,完全成交,4
2018-09-01 16:00:00,buy,0.41,2.0,2.0,0.0,未成交,4
2018-09-01 17:00:00,buy,1.16,2.0,2.0,0.0,未成交,4
2018-09-01 18:00:00,buy,1.92,2.0,2.0,0.0,未成交,4
2018-09-01 19:00:00,buy,1.94,2.0,2.0,0.0,未成交,4
2018-09-01 20:00:00,buy,1.74,2.0,2.5,0.0,未成交,4
2018-09-01 21:00:00,buy,1.38,2.0,2.5,0.0,未成交,4
2018-09-01 22:00:00,buy,1.18,2.0,2.5,0.0,未成交,4
2018-09-01 23:00:00,buy,1.06,2.0,2.5,0.0,未成交,4
2018-09-01 00:00:00,buy,2.23,2.0,2.5,0.0,未成交,5
2018-09-01 01:00:00,buy,2.01,2.0,2.5,0.0,未成交,5
