time,action,target_price,target_volume,trade_price,trade_volume,status,flag
2018-09-01 00:00:00,buy,2.53,4.36,2.5,4.36,完全成交,0
2018-09-01 01:00:00,buy,2.53,4.25,2.5,4.25,完全成交,0
2018-09-01 02:00:00,buy,2.53,4.05,2.5,4.05,完全成交,0
2018-09-01 03:00:00,buy,2.53,3.31,2.5,3.31,完全成交,0
2018-09-01 04:00:00,buy,2.53,2.03,2.5,2.03,完全成交,0
2018-09-01 05:00:00,buy,2.53,0.88,2.0,0.88,完全成交,0
2018-09-01 06:00:00,buy,2.53,1.56,2.5,1.56,完全成交,0
2018-09-01 07:00:00,buy,2.53,1.75,2.5,1.75,完全成交,0
2018-09-01 11:00:00,sell,1.26,0.68,2.0,0.68,完全成交,0
2018-09-01 12:00:00,sell,1.26,0.67,2.0,0.67,完全成交,0
2018-09-01 13:00:00,sell,1.26,0.66,2.0,0.66,完全成交,0
2018-09-01 20:00:00,buy,2.53,4.75,2.5,4.75,完全成交,0
2018-09-01 21:00:00,buy,2.53,4.7,2.5,4.7,完全成交,0
2018-09-01 22:00:00,buy,2.53,4.26,2.5,4.26,完全成交,0
2018-09-01 23:00:00,buy,2.53,4.98,2.5,4.98,完全成交,0
2018-09-01 00:00:00,buy,2.53,1.08,2.5,1.08,完全成交,1
2018-09-01 01:00:00,buy,2.53,0.93,2.0,0.93,完全成交,1
2018-09-01 02:00:00,buy,2.53,0.84,2.0,0.84,完全成交,1
2018-09-01 03:00:00,buy,2.53,0.79,2.0,0.79,完全成交,1
2018-09-01 04:00:00,buy,2.53,0.7,2.0,0.7,完全成交,1
2018-09-01 05:00:00,buy,2.53,0.63,2.0,0.63,完全成交,1
2018-09-01 06:00:00,buy,2.53,0.62,2.0,0.62,完全成交,1
2018-09-01 07:00:00,buy,2.53,0.66,2.0,0.66,完全成交,1
2018-09-01 09:00:00,sell,1.26,0.68,2.0,0.68,完全成交,1
2018-09-01 10:00:00,sell,1.26,1.7,1.5,1.7,完全成交,1
2018-09-01 11:00:00,sell,1.26,2.53,2.0,2.53,完全成交,1
2018-09-01 12:00:00,sell,1.26,3.08,2.0,3.08,完全成交,1
2018-09-01 13:00:00,sell,1.26,3.04,2.0,3.04,完全成交,1
2018-09-01 14:00:00,sell,1.26,2.83,2.0,2.83,完全成交,1
2018-09-01 15:00:00,sell,1.26,2.58,2.0,2.58,完全成交,1
2018-09-01 16:00:00,sell,1.26,1.69,1.5,1.69,完全成交,1
2018-09-01 17:00:00,sell,1.26,0.92,2.07,0.92,完全成交,1
2018-09-01 20:00:00,buy,2.53,1.54,2.5,1.54,完全成交,1
2018-09-01 21:00:00,buy,2.53,1.44,2.5,1.44,完全成交,1
2018-09-01 22:00:00,buy,2.53,1.26,2.5,1.26,完全成交,1
2018-09-01 23:00:00,buy,2.53,1.05,2.5,1.05,完全成交,1
2018-09-01 00:00:00,buy,2.53,1.99,2.5,1.99,完全成交,2
2018-09-01 01:00:00,buy,2.53,1.57,2.5,1.57,完全成交,2
