time,action,target_price,target_volume,trade_price,trade_volume,status,flag
2018-09-01 00:00:00,buy,2.53,1.08,2.5,1.08,完全成交,0
2018-09-01 01:00:00,buy,2.53,0.93,2.5,0.93,完全成交,0
2018-09-01 02:00:00,buy,2.53,0.84,2.5,0.84,完全成交,0
2018-09-01 03:00:00,buy,2.53,0.79,2.5,0.79,完全成交,0
2018-09-01 04:00:00,buy,2.53,0.7,2.6,0.0,未成交,0
2018-09-01 05:00:00,buy,2.53,0.63,2.6,0.0,未成交,0
2018-09-01 06:00:00,buy,2.53,0.62,2.6,0.0,未成交,0
2018-09-01 07:00:00,buy,2.53,0.66,2.6,0.0,未成交,0
2018-09-01 09:00:00,sell,1.26,0.68,2.6,0.68,完全成交,0
2018-09-01 10:00:00,sell,1.26,1.7,2.6,1.7,完全成交,0
2018-09-01 11:00:00,sell,1.26,2.53,2.5,2.53,完全成交,0
2018-09-01 12:00:00,sell,1.26,3.08,2.5,3.08,完全成交,0
2018-09-01 13:00:00,sell,1.26,3.04,2.5,3.04,完全成交,0
2018-09-01 14:00:00,sell,1.26,2.83,2.5,2.83,完全成交,0
2018-09-01 15:00:00,sell,1.26,2.58,2.5,2.58,完全成交,0
2018-09-01 16:00:00,sell,1.26,1.69,2.5,1.69,完全成交,0
2018-09-01 17:00:00,sell,1.26,0.92,2.5,0.92,完全成交,0
2018-09-01 20:00:00,buy,2.53,1.54,2.5,1.54,完全成交,0
2018-09-01 21:00:00,buy,2.53,1.44,2.5,1.44,完全成交,0
2018-09-01 22:00:00,buy,2.53,1.26,2.5,1.26,完全成交,0
2018-09-01 23:00:00,buy,2.53,1.05,2.5,1.05,完全成交,0
2018-09-01 00:00:00,buy,2.53,3.44,2.5,3.44,完全成交,1
2018-09-01 01:00:00,buy,2.53,3.26,2.5,3.26,完全成交,1
2018-09-01 02:00:00,buy,2.53,2.83,2.5,2.83,完全成交,1
2018-09-01 03:00:00,buy,2.53,2.57,2.5,2.57,完全成交,1
2018-09-01 04:00:00,buy,2.53,2.34,2.6,0.0,未成交,1
2018-09-01 05:00:00,buy,2.53,1.14,2.6,0.0,未成交,1
2018-09-01 06:00:00,buy,2.53,0.94,2.6,0.0,未成交,1
2018-09-01 07:00:00,buy,2.53,1.09,2.6,0.0,未成交,1
2018-09-01 19:00:00,buy,2.53,4.06,2.5,4.06,完全成交,1
2018-09-01 20:00:00,buy,2.53,3.8,2.5,3.8,完全成交,1
2018-09-01 21:00:00,buy,2.53,3.7,2.5,3.7,完全成交,1
2018-09-01 22:00:00,buy,2.53,3.55,2.5,3.55,完全成交,1
2018-09-01 23:00:00,buy,2.53,3.7,2.5,3.7,完全成交,1
2018-09-01 00:00:00,buy,2.53,1.41,2.5,1.41,完全成交,2
2018-09-01 01:00:00,buy,2.53,1.04,2.5,1.04,完全成交,2
2018-09-01 02:00:00,buy,2.53,0.92,2.5,0.92,完全成交,2
2018-09-01 03:00:00,buy,2.53,0.81,2.5,0.81,完全成交,2
2018-09-01 04:00:00,buy,2.53,0.84,2.5,0.84,完全成交,2
2018-09-01 05:00:00,buy,2.53,0.56,2.6,0.0,未成交,2
2018-09-01 06:00:00,buy,2.53,0.56,2.6,0.0,未成交,2
2018-09-01 07:00:00,buy,2.53,0.71,2.6,0.0,未成交,2
2018-09-01 10:00:00,sell,1.26,1.13,2.5,1.13,完全成交,2
2018-09-01 11:00:00,sell,1.26,1.67,2.5,1.67,完全成交,2
2018-09-01 12:00:00,sell,1.26,2.05,2.5,2.05,完全成交,2
2018-09-01 13:00:00,sell,1.26,1.71,2.5,1.71,完全成交,2
2018-09-01 14:00:00,sell,1.26,1.27,2.5,1.27,完全成交,2
2018-09-01 15:00:00,sell,1.26,0.74,2.5,0.74,完全成交,2
2018-09-01 20:00:00,buy,2.53,2.88,2.5,2.88,完全成交,2
2018-09-01 21:00:00,buy,2.53,2.74,2.5,2.74,完全成交,2
2018-09-01 22:00:00,buy,2.53,2.6,2.5,2.6,完全成交,2
2018-09-01 23:00:00,buy,2.53,1.56,2.5,1.56,完全成交,2
2018-09-01 00:00:00,buy,2.53,1.53,2.5,1.53,完全成交,3
2018-09-01 01:00:00,buy,2.53,1.33,2.5,1.33,完全成交,3
2018-09-01 02:00:00,buy,2.53,1.12,2.5,1.12,完全成交,3
2018-09-01 03:00:00,buy,2.53,1.02,2.5,1.02,完全成交,3
2018-09-01 04:00:00,buy,2.53,0.89,2.6,0.0,未成交,3
2018-09-01 05:00:00,buy,2.53,0.78,2.6,0.0,未成交,3
2018-09-01 06:00:00,buy,2.53,0.84,2.6,0.0,未成交,3
2018-09-01 07:00:00,buy,2.53,0.88,2.6,0.0,未成交,3
2018-09-01 14:00:00,sell,1.26,0.68,2.6,0.68,完全成交,3
2018-09-01 15:00:00,sell,1.26,0.43,2.5,0.43,完全成交,3
2018-09-01 19:00:00,buy,2.53,2.54,2.5,2.54,完全成交,3
2018-09-01 20:00:00,buy,2.53,1.98,2.5,1.98,完全成交,3
2018-09-01 21:00:00,buy,2.53,1.8,2.5,1.8,完全成交,3
2018-09-01 22:00:00,buy,2.53,2.06,2.5,2.06,完全成交,3
2018-09-01 23:00:00,buy,2.53,1.55,2.5,1.55,完全成交,3
2018-09-01 00:00:00,buy,2.53,1.48,2.5,1.48,完全成交,4
2018-09-01 01:00:00,buy,2.53,1.31,2.5,1.31,完全成交,4
2018-09-01 02:00:00,buy,2.53,1.07,2.5,1.07,完全成交,4
2018-09-01 03:00:00,buy,2.53,1.03,2.5,1.03,完全成交,4
