time,action,target_price,target_volume,trade_price,trade_volume,status,flag
2018-09-01 00:00:00,buy,2.53,3.44,-1.0,0.0,未成交,0
2018-09-01 01:00:00,buy,2.53,3.26,-1.0,0.0,未成交,0
2018-09-01 02:00:00,buy,2.53,2.83,-1.0,0.0,未成交,0
2018-09-01 03:00:00,buy,2.53,2.57,-1.0,0.0,未成交,0
2018-09-01 04:00:00,buy,2.53,2.34,1.5,2.34,完全成交,0
2018-09-01 05:00:00,buy,2.53,1.14,1.5,1.14,完全成交,0
2018-09-01 06:00:00,buy,2.53,0.94,1.5,0.94,完全成交,0
2018-09-01 07:00:00,buy,2.53,1.09,1.5,1.09,完全成交,0
2018-09-01 08:00:00,buy,2.53,1.32,1.5,1.32,完全成交,0
2018-09-01 18:00:00,buy,2.53,4.23,-1.0,0.0,未成交,0
2018-09-01 19:00:00,buy,2.53,4.06,-1.0,0.0,未成交,0
2018-09-01 20:00:00,buy,2.53,3.8,-1.0,0.0,未成交,0
2018-09-01 21:00:00,buy,2.53,3.7,-1.0,0.0,未成交,0
2018-09-01 22:00:00,buy,2.53,3.55,-1.0,0.0,未成交,0
2018-09-01 23:00:00,buy,2.53,3.7,-1.0,0.0,未成交,0
2018-09-01 00:00:00,buy,2.53,1.08,-1.0,0.0,未成交,1
2018-09-01 01:00:00,buy,2.53,0.93,-1.0,0.0,未成交,1
2018-09-01 02:00:00,buy,2.53,0.84,-1.0,0.0,未成交,1
2018-09-01 03:00:00,buy,2.53,0.79,-1.0,0.0,未成交,1
2018-09-01 04:00:00,buy,2.53,0.7,-1.0,0.0,未成交,1
2018-09-01 05:00:00,buy,2.53,0.63,-1.0,0.0,未成交,1
2018-09-01 06:00:00,buy,2.53,0.62,1.5,0.62,完全成交,1
2018-09-01 07:00:00,buy,2.53,0.66,1.5,0.66,完全成交,1
2018-09-01 10:00:00,sell,1.26,0.67,2.32,0.67,完全成交,1
2018-09-01 11:00:00,sell,1.26,1.26,1.5,1.26,完全成交,1
2018-09-01 12:00:00,sell,1.26,1.73,1.5,1.73,完全成交,1
2018-09-01 13:00:00,sell,1.26,1.71,1.5,1.71,完全成交,1
2018-09-01 14:00:00,sell,1.26,1.64,1.5,1.64,完全成交,1
2018-09-01 15:00:00,sell,1.26,1.51,1.67,1.51,完全成交,1
2018-09-01 16:00:00,sell,1.26,0.91,-1.0,0.0,未成交,1
2018-09-01 17:00:00,sell,1.26,0.4,-1.0,0.0,未成交,1
2018-09-01 20:00:00,buy,2.53,1.54,-1.0,0.0,未成交,1
2018-09-01 21:00:00,buy,2.53,1.44,-1.0,0.0,未成交,1
2018-09-01 22:00:00,buy,2.53,1.26,-1.0,0.0,未成交,1
2018-09-01 23:00:00,buy,2.53,1.05,-1.0,0.0,未成交,1
2018-09-01 00:00:00,buy,2.53,1.48,-1.0,0.0,未成交,2
2018-09-01 01:00:00,buy,2.53,1.31,-1.0,0.0,未成交,2
2018-09-01 02:00:00,buy,2.53,1.07,-1.0,0.0,未成交,2
2018-09-01 03:00:00,buy,2.53,1.03,-1.0,0.0,未成交,2
2018-09-01 04:00:00,buy,2.53,1.06,1.5,1.06,完全成交,2
2018-09-01 05:00:00,buy,2.53,0.91,1.5,0.91,完全成交,2
2018-09-01 06:00:00,buy,2.53,0.77,1.5,0.77,完全成交,2
2018-09-01 07:00:00,buy,2.53,0.55,1.5,0.55,完全成交,2
2018-09-01 09:00:00,sell,1.26,0.31,1.5,0.31,完全成交,2
2018-09-01 10:00:00,sell,1.26,0.85,1.5,0.85,完全成交,2
2018-09-01 11:00:00,sell,1.26,1.45,1.5,1.45,完全成交,2
2018-09-01 12:00:00,sell,1.26,2.02,2.51,2.02,完全成交,2
2018-09-01 13:00:00,sell,1.26,1.87,2.51,1.87,完全成交,2
