time,action,target_price,target_volume,trade_price,trade_volume,status,flag
2018-09-01 00:00:00,buy,2.53,1.99,2.2,1.99,完全成交,0
2018-09-01 01:00:00,buy,2.53,1.57,2.53,0.69,部分成交,0
2018-09-01 02:00:00,buy,2.53,1.29,2.2,1.29,完全成交,0
2018-09-01 03:00:00,buy,2.53,1.25,2.2,1.25,完全成交,0
2018-09-01 04:00:00,buy,2.53,1.22,2.2,1.22,完全成交,0
2018-09-01 05:00:00,buy,2.53,1.04,2.2,1.04,完全成交,0
2018-09-01 06:00:00,buy,2.53,1.32,2.2,1.32,完全成交,0
2018-09-01 07:00:00,buy,2.53,1.13,2.2,1.13,完全成交,0
2018-09-01 09:00:00,sell,1.26,0.27,1.8,0.27,完全成交,0
2018-09-01 10:00:00,sell,1.26,1.02,1.5,1.02,完全成交,0
2018-09-01 11:00:00,sell,1.26,1.8,1.5,1.8,完全成交,0
2018-09-01 12:00:00,sell,1.26,1.81,1.5,1.81,完全成交,0
2018-09-01 13:00:00,sell,1.26,0.99,1.5,0.99,完全成交,0
2018-09-01 14:00:00,sell,1.26,0.71,2.4,0.71,完全成交,0
2018-09-01 15:00:00,sell,1.26,0.34,2.2,0.34,完全成交,0
2018-09-01 19:00:00,buy,2.53,2.03,-1.0,0.0,未成交,0
2018-09-01 20:00:00,buy,2.53,2.63,-1.0,0.0,未成交,0
2018-09-01 21:00:00,buy,2.53,2.94,-1.0,0.0,未成交,0
2018-09-01 22:00:00,buy,2.53,4.02,-1.0,0.0,未成交,0
2018-09-01 23:00:00,buy,2.53,2.61,-1.0,0.0,未成交,0
2018-09-01 00:00:00,buy,2.53,1.99,-1.0,0.0,未成交,1
2018-09-01 01:00:00,buy,2.53,1.57,-1.0,0.0,未成交,1
2018-09-01 02:00:00,buy,2.53,1.29,-1.0,0.0,未成交,1
2018-09-01 03:00:00,buy,2.53,1.25,-1.0,0.0,未成交,1
2018-09-01 04:00:00,buy,2.53,1.22,-1.0,0.0,未成交,1
2018-09-01 05:00:00,buy,2.53,1.04,-1.0,0.0,未成交,1
2018-09-01 06:00:00,buy,2.53,1.32,2.2,1.32,完全成交,1
2018-09-01 07:00:00,buy,2.53,1.13,1.5,1.13,完全成交,1
2018-09-01 08:00:00,buy,2.53,1.25,1.5,1.25,完全成交,1
2018-09-01 18:00:00,buy,2.53,2.83,2.53,0.56,部分成交,1
2018-09-01 19:00:00,buy,2.53,2.03,-1.0,0.0,未成交,1
2018-09-01 20:00:00,buy,2.53,2.63,-1.0,0.0,未成交,1
2018-09-01 21:00:00,buy,2.53,2.94,-1.0,0.0,未成交,1
2018-09-01 22:00:00,buy,2.53,4.02,-1.0,0.0,未成交,1
2018-09-01 23:00:00,buy,2.53,2.61,-1.0,0.0,未成交,1
2018-09-01 00:00:00,buy,2.53,2.13,-1.0,0.0,未成交,2
2018-09-01 01:00:00,buy,2.53,1.9,-1.0,0.0,未成交,2
2018-09-01 02:00:00,buy,2.53,1.77,2.53,0.23,部分成交,2
2018-09-01 03:00:00,buy,2.53,1.71,-1.0,0.0,未成交,2
2018-09-01 04:00:00,buy,2.53,1.55,1.5,1.55,完全成交,2
2018-09-01 05:00:00,buy,2.53,1.29,1.5,1.29,完全成交,2
2018-09-01 06:00:00,buy,2.53,1.32,1.5,1.32,完全成交,2
2018-09-01 07:00:00,buy,2.53,1.14,1.5,1.14,完全成交,2
2018-09-01 17:00:00,buy,2.53,3.03,2.53,2.33,部分成交,2
2018-09-01 18:00:00,buy,2.53,3.54,-1.0,0.0,未成交,2
2018-09-01 19:00:00,buy,2.53,3.35,-1.0,0.0,未成交,2
2018-09-01 20:00:00,buy,2.53,3.15,-1.0,0.0,未成交,2
2018-09-01 21:00:00,buy,2.53,2.89,-1.0,0.0,未成交,2
2018-09-01 22:00:00,buy,2.53,2.6,-1.0,0.0,未成交,2
2018-09-01 23:00:00,buy,2.53,2.25,-1.0,0.0,未成交,2
2018-09-01 00:00:00,buy,2.53,1.99,-1.0,0.0,未成交,3
2018-09-01 01:00:00,buy,2.53,1.57,-1.0,0.0,未成交,3
2018-09-01 02:00:00,buy,2.53,1.29,-1.0,0.0,未成交,3
2018-09-01 03:00:00,buy,2.53,1.25,2.2,1.25,完全成交,3
2018-09-01 04:00:00,buy,2.53,1.22,2.2,1.22,完全成交,3
2018-09-01 05:00:00,buy,2.53,1.04,1.5,1.04,完全成交,3
2018-09-01 06:00:00,buy,2.53,1.32,2.2,1.32,完全成交,3
2018-09-01 07:00:00,buy,2.53,1.13,1.5,1.13,完全成交,3
2018-09-01 10:00:00,sell,1.26,0.84,2.4,0.84,完全成交,3
2018-09-01 11:00:00,sell,1.26,1.34,2.5,1.34,完全成交,3
2018-09-01 12:00:00,sell,1.26,1.55,2.5,1.55,完全成交,3
2018-09-01 13:00:00,sell,1.26,0.91,2.4,0.91,完全成交,3
2018-09-01 14:00:00,sell,1.26,0.8,2.5,0.8,完全成交,3
2018-09-01 15:00:00,sell,1.26,0.61,2.4,0.61,完全成交,3
2018-09-01 16:00:00,sell,1.26,0.34,2.4,0.34,完全成交,3
2018-09-01 20:00:00,buy,2.53,2.63,-1.0,0.0,未成交,3
2018-09-01 21:00:00,buy,2.53,2.94,-1.0,0.0,未成交,3
2018-09-01 22:00:00,buy,2.53,4.02,-1.0,0.0,未成交,3
2018-09-01 23:00:00,buy,2.53,2.61,-1.0,0.0,未成交,3
2018-09-01 00:00:00,buy,2.53,4.36,-1.0,0.0,未成交,4
2018-09-01 01:00:00,buy,2.53,4.25,-1.0,0.0,未成交,4
2018-09-01 02:00:00,buy,2.53,4.05,-1.0,0.0,未成交,4
2018-09-01 03:00:00,buy,2.53,3.31,-1.0,0.0,未成交,4
2018-09-01 04:00:00,buy,2.53,2.03,1.5,2.03,完全成交,4
2018-09-01 05:00:00,buy,2.53,0.88,2.2,0.88,完全成交,4
2018-09-01 06:00:00,buy,2.53,1.56,2.53,0.8,部分成交,4
2018-09-01 07:00:00,buy,2.53,1.75,1.5,1.75,完全成交,4
2018-09-01 10:00:00,sell,1.26,1.23,2.5,1.23,完全成交,4
2018-09-01 11:00:00,sell,1.26,1.78,2.5,1.78,完全成交,4
2018-09-01 12:00:00,sell,1.26,1.51,2.5,1.51,完全成交,4
2018-09-01 13:00:00,sell,1.26,1.26,2.0,1.26,完全成交,4
2018-09-01 14:00:00,sell,1.26,0.22,2.2,0.22,完全成交,4
2018-09-01 19:00:00,buy,2.53,4.91,-1.0,0.0,未成交,4
2018-09-01 20:00:00,buy,2.53,4.75,-1.0,0.0,未成交,4
2018-09-01 21:00:00,buy,2.53,4.7,-1.0,0.0,未成交,4
2018-09-01 22:00:00,buy,2.53,4.26,-1.0,0.0,未成交,4
2018-09-01 23:00:00,buy,2.53,4.98,-1.0,0.0,未成交,4
2018-09-01 00:00:00,buy,2.53,1.48,-1.0,0.0,未成交,5
2018-09-01 01:00:00,buy,2.53,1.31,-1.0,0.0,未成交,5
2018-09-01 02:00:00,buy,2.53,1.07,-1.0,0.0,未成交,5
2018-09-01 03:00:00,buy,2.53,1.03,-1.0,0.0,未成交,5
2018-09-01 04:00:00,buy,2.53,1.06,-1.0,0.0,未成交,5
2018-09-01 05:00:00,buy,2.53,0.91,1.5,0.91,完全成交,5
2018-09-01 06:00:00,buy,2.53,0.77,1.5,0.77,完全成交,5
2018-09-01 07:00:00,buy,2.53,0.55,1.5,0.55,完全成交,5
2018-09-01 09:00:00,sell,1.26,0.31,2.4,0.31,完全成交,5
2018-09-01 10:00:00,sell,1.26,0.57,2.4,0.57,完全成交,5
2018-09-01 11:00:00,sell,1.26,0.55,1.5,0.55,完全成交,5
2018-09-01 12:00:00,sell,1.26,0.46,2.52,0.46,完全成交,5
2018-09-01 17:00:00,buy,2.53,1.87,2.53,0.88,部分成交,5
2018-09-01 18:00:00,buy,2.53,1.75,-1.0,0.0,未成交,5
2018-09-01 19:00:00,buy,2.53,2.1,-1.0,0.0,未成交,5
2018-09-01 20:00:00,buy,2.53,2.03,-1.0,0.0,未成交,5
2018-09-01 21:00:00,buy,2.53,2.02,-1.0,0.0,未成交,5
2018-09-01 22:00:00,buy,2.53,2.11,-1.0,0.0,未成交,5
2018-09-01 23:00:00,buy,2.53,1.71,-1.0,0.0,未成交,5
2018-09-01 00:00:00,buy,2.53,1.44,-1.0,0.0,未成交,6
2018-09-01 01:00:00,buy,2.53,1.36,-1.0,0.0,未成交,6
2018-09-01 02:00:00,buy,2.53,1.12,-1.0,0.0,未成交,6
2018-09-01 03:00:00,buy,2.53,1.07,-1.0,0.0,未成交,6
2018-09-01 04:00:00,buy,2.53,0.96,1.5,0.96,完全成交,6
2018-09-01 05:00:00,buy,2.53,0.79,1.5,0.79,完全成交,6
2018-09-01 06:00:00,buy,2.53,0.8,1.5,0.8,完全成交,6
2018-09-01 07:00:00,buy,2.53,1.08,1.5,1.08,完全成交,6
2018-09-01 10:00:00,sell,1.26,1.12,2.4,1.12,完全成交,6
2018-09-01 11:00:00,sell,1.26,2.12,2.2,2.12,完全成交,6
2018-09-01 12:00:00,sell,1.26,2.14,2.2,2.14,完全成交,6
2018-09-01 13:00:00,sell,1.26,2.15,2.3,2.15,完全成交,6
2018-09-01 14:00:00,sell,1.26,1.73,2.5,1.73,完全成交,6
2018-09-01 15:00:00,sell,1.26,1.03,2.5,1.03,完全成交,6
2018-09-01 19:00:00,buy,2.53,2.72,-1.0,0.0,未成交,6
2018-09-01 20:00:00,buy,2.53,2.39,-1.0,0.0,未成交,6
2018-09-01 21:00:00,buy,2.53,1.99,-1.0,0.0,未成交,6
2018-09-01 22:00:00,buy,2.53,2.16,-1.0,0.0,未成交,6
2018-09-01 23:00:00,buy,2.53,1.84,-1.0,0.0,未成交,6
2018-09-01 00:00:00,buy,2.53,1.53,-1.0,0.0,未成交,7
2018-09-01 01:00:00,buy,2.53,1.33,-1.0,0.0,未成交,7
2018-09-01 02:00:00,buy,2.53,1.12,-1.0,0.0,未成交,7
2018-09-01 03:00:00,buy,2.53,1.02,-1.0,0.0,未成交,7
2018-09-01 04:00:00,buy,2.53,0.89,1.5,0.89,完全成交,7
2018-09-01 05:00:00,buy,2.53,0.78,1.5,0.78,完全成交,7
2018-09-01 06:00:00,buy,2.53,0.84,2.2,0.84,完全成交,7
2018-09-01 07:00:00,buy,2.53,0.88,1.5,0.88,完全成交,7
2018-09-01 10:00:00,sell,1.26,0.36,2.3,0.36,完全成交,7
2018-09-01 11:00:00,sell,1.26,1.01,2.0,1.01,完全成交,7
2018-09-01 12:00:00,sell,1.26,1.66,2.52,1.66,完全成交,7
2018-09-01 13:00:00,sell,1.26,1.79,2.52,1.79,完全成交,7
2018-09-01 14:00:00,sell,1.26,1.61,1.61,1.61,完全成交,7
2018-09-01 15:00:00,sell,1.26,1.03,2.0,1.03,完全成交,7
2018-09-01 20:00:00,buy,2.53,1.98,-1.0,0.0,未成交,7
2018-09-01 21:00:00,buy,2.53,1.8,-1.0,0.0,未成交,7
2018-09-01 22:00:00,buy,2.53,2.06,-1.0,0.0,未成交,7
2018-09-01 23:00:00,buy,2.53,1.55,-1.0,0.0,未成交,7
2018-09-01 00:00:00,buy,2.53,1.41,-1.0,0.0,未成交,8
2018-09-01 01:00:00,buy,2.53,1.04,-1.0,0.0,未成交,8
2018-09-01 02:00:00,buy,2.53,0.92,-1.0,0.0,未成交,8
2018-09-01 03:00:00,buy,2.53,0.81,-1.0,0.0,未成交,8
2018-09-01 04:00:00,buy,2.53,0.84,1.5,0.84,完全成交,8
2018-09-01 05:00:00,buy,2.53,0.56,1.5,0.56,完全成交,8
2018-09-01 06:00:00,buy,2.53,0.56,1.5,0.56,完全成交,8
2018-09-01 07:00:00,buy,2.53,0.71,1.5,0.71,完全成交,8
2018-09-01 12:00:00,sell,1.26,0.39,2.52,0.39,完全成交,8
2018-09-01 20:00:00,buy,2.53,2.88,-1.0,0.0,未成交,8
2018-09-01 21:00:00,buy,2.53,2.74,-1.0,0.0,未成交,8
2018-09-01 22:00:00,buy,2.53,2.6,-1.0,0.0,未成交,8
2018-09-01 23:00:00,buy,2.53,1.56,-1.0,0.0,未成交,8
2018-09-01 00:00:00,buy,2.53,1.08,-1.0,0.0,未成交,9
2018-09-01 01:00:00,buy,2.53,0.93,-1.0,0.0,未成交,9
2018-09-01 02:00:00,buy,2.53,0.84,-1.0,0.0,未成交,9
2018-09-01 03:00:00,buy,2.53,0.79,-1.0,0.0,未成交,9
2018-09-01 04:00:00,buy,2.53,0.7,1.5,0.7,完全成交,9
2018-09-01 05:00:00,buy,2.53,0.63,2.2,0.63,完全成交,9
2018-09-01 06:00:00,buy,2.53,0.62,2.2,0.62,完全成交,9
2018-09-01 07:00:00,buy,2.53,0.66,2.52,0.66,完全成交,9
2018-09-01 09:00:00,sell,1.26,0.35,2.0,0.35,完全成交,9
2018-09-01 10:00:00,sell,1.26,0.83,2.51,0.83,完全成交,9
2018-09-01 11:00:00,sell,1.26,0.91,2.51,0.91,完全成交,9
2018-09-01 12:00:00,sell,1.26,0.78,2.51,0.78,完全成交,9
2018-09-01 13:00:00,sell,1.26,0.3,2.0,0.3,完全成交,9
2018-09-01 17:00:00,buy,2.53,1.53,2.53,1.49,部分成交,9
2018-09-01 18:00:00,buy,2.53,1.65,2.53,0.97,部分成交,9
2018-09-01 19:00:00,buy,2.53,1.46,-1.0,0.0,未成交,9
2018-09-01 20:00:00,buy,2.53,1.54,-1.0,0.0,未成交,9
2018-09-01 21:00:00,buy,2.53,1.44,-1.0,0.0,未成交,9
2018-09-01 22:00:00,buy,2.53,1.26,-1.0,0.0,未成交,9
2018-09-01 23:00:00,buy,2.53,1.05,-1.0,0.0,未成交,9
2018-09-01 00:00:00,buy,2.53,1.53,-1.0,0.0,未成交,10
2018-09-01 01:00:00,buy,2.53,1.33,-1.0,0.0,未成交,10
2018-09-01 02:00:00,buy,2.53,1.12,2.2,1.12,完全成交,10
2018-09-01 03:00:00,buy,2.53,1.02,2.2,1.02,完全成交,10
2018-09-01 04:00:00,buy,2.53,0.89,2.2,0.89,完全成交,10
2018-09-01 05:00:00,buy,2.53,0.78,2.2,0.78,完全成交,10
2018-09-01 06:00:00,buy,2.53,0.84,2.2,0.84,完全成交,10
2018-09-01 07:00:00,buy,2.53,0.88,2.2,0.88,完全成交,10
2018-09-01 20:00:00,buy,2.53,1.98,-1.0,0.0,未成交,10
2018-09-01 21:00:00,buy,2.53,1.8,-1.0,0.0,未成交,10
2018-09-01 22:00:00,buy,2.53,2.06,-1.0,0.0,未成交,10
2018-09-01 23:00:00,buy,2.53,1.55,-1.0,0.0,未成交,10
2018-09-01 00:00:00,buy,2.53,1.53,-1.0,0.0,未成交,11
2018-09-01 01:00:00,buy,2.53,1.33,-1.0,0.0,未成交,11
2018-09-01 02:00:00,buy,2.53,1.12,-1.0,0.0,未成交,11
2018-09-01 03:00:00,buy,2.53,1.02,2.2,1.02,完全成交,11
2018-09-01 04:00:00,buy,2.53,0.89,2.2,0.89,完全成交,11
2018-09-01 05:00:00,buy,2.53,0.78,-1.0,0.0,未成交,11
2018-09-01 06:00:00,buy,2.53,0.84,2.2,0.84,完全成交,11
2018-09-01 07:00:00,buy,2.53,0.88,1.5,0.88,完全成交,11
2018-09-01 11:00:00,sell,1.26,0.53,2.0,0.53,完全成交,11
2018-09-01 12:00:00,sell,1.26,0.87,1.82,0.87,完全成交,11
2018-09-01 13:00:00,sell,1.26,0.81,2.52,0.81,完全成交,11
2018-09-01 14:00:00,sell,1.26,0.54,2.5,0.54,完全成交,11
2018-09-01 19:00:00,buy,2.53,2.54,-1.0,0.0,未成交,11
2018-09-01 20:00:00,buy,2.53,1.98,-1.0,0.0,未成交,11
2018-09-01 21:00:00,buy,2.53,1.8,-1.0,0.0,未成交,11
2018-09-01 22:00:00,buy,2.53,2.06,-1.0,0.0,未成交,11
2018-09-01 23:00:00,buy,2.53,1.55,-1.0,0.0,未成交,11
2018-09-01 00:00:00,buy,2.53,1.08,-1.0,0.0,未成交,12
2018-09-01 01:00:00,buy,2.53,0.93,-1.0,0.0,未成交,12
2018-09-01 02:00:00,buy,2.53,0.84,2.53,0.09,部分成交,12
2018-09-01 03:00:00,buy,2.53,0.79,-1.0,0.0,未成交,12
2018-09-01 04:00:00,buy,2.53,0.7,2.53,0.11,部分成交,12
2018-09-01 05:00:00,buy,2.53,0.63,2.2,0.63,完全成交,12
2018-09-01 06:00:00,buy,2.53,0.62,1.5,0.62,完全成交,12
2018-09-01 07:00:00,buy,2.53,0.66,1.5,0.66,完全成交,12
2018-09-01 09:00:00,sell,1.26,0.68,2.4,0.68,完全成交,12
2018-09-01 10:00:00,sell,1.26,1.7,2.52,1.7,完全成交,12
2018-09-01 11:00:00,sell,1.26,2.53,1.5,2.53,完全成交,12
2018-09-01 12:00:00,sell,1.26,3.08,2.0,3.08,完全成交,12
2018-09-01 13:00:00,sell,1.26,3.04,2.4,3.04,完全成交,12
2018-09-01 14:00:00,sell,1.26,2.83,2.4,2.83,完全成交,12
2018-09-01 15:00:00,sell,1.26,2.58,2.4,2.58,完全成交,12
2018-09-01 16:00:00,sell,1.26,1.69,2.52,1.69,完全成交,12
2018-09-01 17:00:00,sell,1.26,0.92,2.52,0.92,完全成交,12
2018-09-01 20:00:00,buy,2.53,1.54,-1.0,0.0,未成交,12
2018-09-01 21:00:00,buy,2.53,1.44,-1.0,0.0,未成交,12
2018-09-01 22:00:00,buy,2.53,1.26,-1.0,0.0,未成交,12
2018-09-01 23:00:00,buy,2.53,1.05,-1.0,0.0,未成交,12
2018-09-01 00:00:00,buy,2.53,1.99,-1.0,0.0,未成交,13
2018-09-01 01:00:00,buy,2.53,1.57,-1.0,0.0,未成交,13
2018-09-01 02:00:00,buy,2.53,1.29,-1.0,0.0,未成交,13
2018-09-01 03:00:00,buy,2.53,1.25,-1.0,0.0,未成交,13
2018-09-01 04:00:00,buy,2.53,1.22,1.5,1.22,完全成交,13
2018-09-01 05:00:00,buy,2.53,1.04,2.2,1.04,完全成交,13
2018-09-01 06:00:00,buy,2.53,1.32,1.5,1.32,完全成交,13
2018-09-01 07:00:00,buy,2.53,1.13,1.5,1.13,完全成交,13
2018-09-01 19:00:00,buy,2.53,2.03,-1.0,0.0,未成交,13
2018-09-01 20:00:00,buy,2.53,2.63,-1.0,0.0,未成交,13
2018-09-01 21:00:00,buy,2.53,2.94,-1.0,0.0,未成交,13
2018-09-01 22:00:00,buy,2.53,4.02,-1.0,0.0,未成交,13
2018-09-01 23:00:00,buy,2.53,2.61,-1.0,0.0,未成交,13
2018-09-01 00:00:00,buy,2.53,1.41,-1.0,0.0,未成交,14
2018-09-01 01:00:00,buy,2.53,1.04,-1.0,0.0,未成交,14
2018-09-01 02:00:00,buy,2.53,0.92,-1.0,0.0,未成交,14
2018-09-01 03:00:00,buy,2.53,0.81,-1.0,0.0,未成交,14
2018-09-01 04:00:00,buy,2.53,0.84,1.5,0.84,完全成交,14
2018-09-01 05:00:00,buy,2.53,0.56,1.5,0.56,完全成交,14
2018-09-01 06:00:00,buy,2.53,0.56,1.5,0.56,完全成交,14
2018-09-01 07:00:00,buy,2.53,0.71,1.5,0.71,完全成交,14
2018-09-01 10:00:00,sell,1.26,1.3,2.5,1.3,完全成交,14
2018-09-01 11:00:00,sell,1.26,2.14,2.2,2.14,完全成交,14
2018-09-01 12:00:00,sell,1.26,2.32,1.5,2.32,完全成交,14
2018-09-01 13:00:00,sell,1.26,1.79,2.5,1.79,完全成交,14
2018-09-01 14:00:00,sell,1.26,1.17,2.2,1.17,完全成交,14
2018-09-01 15:00:00,sell,1.26,0.48,2.4,0.48,完全成交,14
2018-09-01 19:00:00,buy,2.53,2.87,-1.0,0.0,未成交,14
2018-09-01 20:00:00,buy,2.53,2.88,-1.0,0.0,未成交,14
2018-09-01 21:00:00,buy,2.53,2.74,-1.0,0.0,未成交,14
2018-09-01 22:00:00,buy,2.53,2.6,-1.0,0.0,未成交,14
2018-09-01 23:00:00,buy,2.53,1.56,-1.0,0.0,未成交,14
2018-09-01 00:00:00,buy,2.53,4.36,-1.0,0.0,未成交,15
2018-09-01 01:00:00,buy,2.53,4.25,2.53,0.16,部分成交,15
2018-09-01 02:00:00,buy,2.53,4.05,2.53,0.22,部分成交,15
2018-09-01 03:00:00,buy,2.53,3.31,-1.0,0.0,未成交,15
2018-09-01 04:00:00,buy,2.53,2.03,1.5,2.03,完全成交,15
2018-09-01 05:00:00,buy,2.53,0.88,2.2,0.88,完全成交,15
2018-09-01 06:00:00,buy,2.53,1.56,1.5,1.56,完全成交,15
2018-09-01 07:00:00,buy,2.53,1.75,1.5,1.75,完全成交,15
2018-09-01 11:00:00,sell,1.26,0.68,2.0,0.68,完全成交,15
2018-09-01 12:00:00,sell,1.26,0.67,1.5,0.67,完全成交,15
2018-09-01 13:00:00,sell,1.26,0.66,2.52,0.66,完全成交,15
2018-09-01 20:00:00,buy,2.53,4.75,-1.0,0.0,未成交,15
2018-09-01 21:00:00,buy,2.53,4.7,-1.0,0.0,未成交,15
2018-09-01 22:00:00,buy,2.53,4.26,-1.0,0.0,未成交,15
2018-09-01 23:00:00,buy,2.53,4.98,-1.0,0.0,未成交,15
2018-09-01 00:00:00,buy,2.53,1.08,-1.0,0.0,未成交,16
2018-09-01 01:00:00,buy,2.53,0.93,-1.0,0.0,未成交,16
2018-09-01 02:00:00,buy,2.53,0.84,-1.0,0.0,未成交,16
2018-09-01 03:00:00,buy,2.53,0.79,-1.0,0.0,未成交,16
2018-09-01 04:00:00,buy,2.53,0.7,1.5,0.7,完全成交,16
2018-09-01 05:00:00,buy,2.53,0.63,1.5,0.63,完全成交,16
2018-09-01 06:00:00,buy,2.53,0.62,1.5,0.62,完全成交,16
2018-09-01 07:00:00,buy,2.53,0.66,2.52,0.66,完全成交,16
2018-09-01 10:00:00,sell,1.26,0.67,2.51,0.67,完全成交,16
2018-09-01 11:00:00,sell,1.26,1.26,1.5,1.26,完全成交,16
2018-09-01 12:00:00,sell,1.26,1.73,1.5,1.73,完全成交,16
2018-09-01 13:00:00,sell,1.26,1.71,2.52,1.71,完全成交,16
2018-09-01 14:00:00,sell,1.26,1.64,2.0,1.64,完全成交,16
2018-09-01 15:00:00,sell,1.26,1.51,2.2,1.51,完全成交,16
2018-09-01 16:00:00,sell,1.26,0.91,2.5,0.91,完全成交,16
2018-09-01 17:00:00,sell,1.26,0.4,2.52,0.4,完全成交,16
2018-09-01 20:00:00,buy,2.53,1.54,-1.0,0.0,未成交,16
2018-09-01 21:00:00,buy,2.53,1.44,-1.0,0.0,未成交,16
2018-09-01 22:00:00,buy,2.53,1.26,-1.0,0.0,未成交,16
2018-09-01 23:00:00,buy,2.53,1.05,-1.0,0.0,未成交,16
2018-09-01 00:00:00,buy,2.53,3.44,-1.0,0.0,未成交,17
2018-09-01 01:00:00,buy,2.53,3.26,-1.0,0.0,未成交,17
2018-09-01 02:00:00,buy,2.53,2.83,-1.0,0.0,未成交,17
2018-09-01 03:00:00,buy,2.53,2.57,2.2,2.57,完全成交,17
2018-09-01 04:00:00,buy,2.53,2.34,2.2,2.34,完全成交,17
2018-09-01 05:00:00,buy,2.53,1.14,2.2,1.14,完全成交,17
