time,action,target_price,target_volume,trade_price,trade_volume,status,flag
2018-09-01 00:00:00,buy,2.5,1.54,2.53,0.0,未成交,0
2018-09-01 01:00:00,buy,2.5,1.47,2.53,0.0,未成交,0
2018-09-01 02:00:00,buy,2.5,1.47,2.53,0.0,未成交,0
2018-09-01 03:00:00,buy,2.5,1.0,2.53,0.0,未成交,0
2018-09-01 04:00:00,buy,2.5,1.12,2.53,0.0,未成交,0
2018-09-01 05:00:00,buy,2.5,1.34,2.53,0.0,未成交,0
2018-09-01 06:00:00,buy,2.5,0.83,2.52,0.0,未成交,0
2018-09-01 07:00:00,buy,2.5,0.99,2.52,0.0,未成交,0
2018-09-01 08:00:00,buy,2.5,0.58,2.4,0.58,完全成交,0
2018-09-01 09:00:00,sell,2.8,0.07,2.0,0.0,未成交,0
2018-09-01 10:00:00,sell,2.8,0.83,1.5,0.0,未成交,0
2018-09-01 11:00:00,sell,2.8,1.49,1.5,0.0,未成交,0
2018-09-01 12:00:00,sell,2.8,1.98,1.5,0.0,未成交,0
2018-09-01 13:00:00,sell,2.8,1.3,1.5,0.0,未成交,0
2018-09-01 14:00:00,sell,2.8,1.59,1.5,0.0,未成交,0
2018-09-01 15:00:00,sell,2.8,0.44,1.5,0.0,未成交,0
2018-09-01 16:00:00,sell,2.8,0.55,2.52,0.0,未成交,0
2018-09-01 17:00:00,sell,2.8,0.27,2.52,0.0,未成交,0
2018-09-01 18:00:00,sell,2.8,0.2,2.53,0.0,未成交,0
2018-09-01 19:00:00,buy,2.5,0.61,2.53,0.0,未成交,0
2018-09-01 20:00:00,buy,2.5,1.33,2.53,0.0,未成交,0
2018-09-01 21:00:00,buy,2.5,1.23,2.53,0.0,未成交,0
2018-09-01 22:00:00,buy,2.5,0.99,2.53,0.0,未成交,0
2018-09-01 23:00:00,buy,2.5,1.07,2.53,0.0,未成交,0
2018-09-01 00:00:00,buy,2.5,1.49,2.53,0.0,未成交,1
2018-09-01 01:00:00,buy,2.5,1.16,2.53,0.0,未成交,1
2018-09-01 02:00:00,buy,2.5,1.28,2.53,0.0,未成交,1
2018-09-01 03:00:00,buy,2.5,1.35,2.53,0.0,未成交,1
2018-09-01 04:00:00,buy,2.5,1.1,2.53,0.0,未成交,1
2018-09-01 05:00:00,buy,2.5,0.78,2.53,0.0,未成交,1
2018-09-01 06:00:00,buy,2.5,0.73,2.53,0.0,未成交,1
2018-09-01 07:00:00,buy,2.5,0.84,2.53,0.0,未成交,1
2018-09-01 08:00:00,buy,2.5,0.56,2.32,0.56,完全成交,1
2018-09-01 09:00:00,sell,2.8,0.29,1.5,0.0,未成交,1
2018-09-01 10:00:00,buy,2.5,0.32,1.5,0.32,完全成交,1
2018-09-01 11:00:00,sell,2.8,0.37,1.5,0.0,未成交,1
2018-09-01 12:00:00,sell,2.8,0.13,1.5,0.0,未成交,1
2018-09-01 13:00:00,sell,2.8,0.01,1.5,0.0,未成交,1
2018-09-01 14:00:00,sell,2.8,0.1,2.52,0.0,未成交,1
2018-09-01 15:00:00,buy,2.5,0.43,1.5,0.0,未成交,1
2018-09-01 16:00:00,buy,2.5,0.09,2.2,0.0,未成交,1
2018-09-01 17:00:00,buy,2.5,0.23,2.52,0.0,未成交,1
2018-09-01 18:00:00,buy,2.5,1.2,2.52,0.0,未成交,1
2018-09-01 19:00:00,buy,2.5,1.65,2.52,0.0,未成交,1
2018-09-01 20:00:00,buy,2.5,1.49,2.53,0.0,未成交,1
2018-09-01 21:00:00,buy,2.5,1.52,2.53,0.0,未成交,1
2018-09-01 22:00:00,buy,2.5,1.08,2.53,0.0,未成交,1
2018-09-01 23:00:00,buy,2.5,1.31,2.53,0.0,未成交,1
2018-09-01 00:00:00,buy,2.5,4.44,2.53,0.0,未成交,2
2018-09-01 01:00:00,buy,2.5,3.26,2.53,0.0,未成交,2
2018-09-01 02:00:00,buy,2.5,3.63,2.53,0.0,未成交,2
2018-09-01 03:00:00,buy,2.5,2.63,2.53,0.0,未成交,2
2018-09-01 04:00:00,buy,2.5,3.27,2.53,0.0,未成交,2
2018-09-01 05:00:00,buy,2.5,2.88,2.53,0.0,未成交,2
2018-09-01 06:00:00,buy,2.5,2.84,2.53,0.0,未成交,2
2018-09-01 07:00:00,buy,2.5,3.01,2.52,0.0,未成交,2
2018-09-01 08:00:00,buy,2.5,3.2,2.51,0.0,未成交,2
2018-09-01 09:00:00,buy,2.5,2.35,2.5,2.35,完全成交,2
2018-09-01 10:00:00,buy,2.5,2.55,2.4,2.55,完全成交,2
2018-09-01 11:00:00,buy,2.5,2.15,1.8,2.15,完全成交,2
2018-09-01 12:00:00,buy,2.5,2.43,1.78,2.43,完全成交,2
2018-09-01 13:00:00,buy,2.5,2.92,2.5,2.92,完全成交,2
2018-09-01 14:00:00,buy,2.5,2.08,2.2,0.0,未成交,2
2018-09-01 15:00:00,buy,2.5,3.27,2.5,0.0,未成交,2
2018-09-01 16:00:00,buy,2.5,3.19,2.52,0.0,未成交,2
2018-09-01 17:00:00,buy,2.5,3.56,2.52,0.0,未成交,2
2018-09-01 18:00:00,buy,2.5,4.17,2.53,0.0,未成交,2
2018-09-01 19:00:00,buy,2.5,5.47,2.53,0.0,未成交,2
2018-09-01 20:00:00,buy,2.5,4.36,2.53,0.0,未成交,2
2018-09-01 21:00:00,buy,2.5,5.98,2.53,0.0,未成交,2
2018-09-01 22:00:00,buy,2.5,4.8,2.53,0.0,未成交,2
2018-09-01 23:00:00,buy,2.5,6.29,2.53,0.0,未成交,2
2018-09-01 00:00:00,buy,2.5,2.43,2.53,0.0,未成交,3
2018-09-01 01:00:00,buy,2.5,2.2,2.53,0.0,未成交,3
2018-09-01 02:00:00,buy,2.5,2.45,2.53,0.0,未成交,3
2018-09-01 03:00:00,buy,2.5,1.42,2.53,0.0,未成交,3
2018-09-01 04:00:00,buy,2.5,2.49,2.53,0.0,未成交,3
2018-09-01 05:00:00,buy,2.5,2.09,2.53,0.0,未成交,3
2018-09-01 06:00:00,buy,2.5,1.62,2.53,0.0,未成交,3
2018-09-01 07:00:00,buy,2.5,2.09,2.53,0.0,未成交,3
2018-09-01 08:00:00,buy,2.5,1.64,2.52,0.0,未成交,3
2018-09-01 09:00:00,buy,2.5,1.73,1.5,1.73,完全成交,3
2018-09-01 10:00:00,buy,2.5,1.7,2.2,1.7,完全成交,3
2018-09-01 11:00:00,buy,2.5,1.06,1.5,1.06,完全成交,3
2018-09-01 12:00:00,sell,2.8,0.21,2.5,0.0,未成交,3
2018-09-01 13:00:00,buy,2.5,0.91,1.5,0.0,未成交,3
2018-09-01 14:00:00,buy,2.5,0.59,2.0,0.0,未成交,3
2018-09-01 15:00:00,buy,2.5,0.84,2.3,0.0,未成交,3
2018-09-01 16:00:00,buy,2.5,0.72,2.2,0.0,未成交,3
2018-09-01 17:00:00,buy,2.5,1.1,2.0,0.0,未成交,3
2018-09-01 18:00:00,buy,2.5,2.85,2.52,0.0,未成交,3
2018-09-01 19:00:00,buy,2.5,2.61,2.53,0.0,未成交,3
2018-09-01 20:00:00,buy,2.5,2.95,2.53,0.0,未成交,3
