time,action,target_price,target_volume,trade_price,trade_volume,status,flag
2018-09-01 00:00:00,buy,2.32,3.0,2.54,0.0,未成交,0
2018-09-01 00:00:00,buy,2.0,3.0,2.54,0.0,未成交,0
2018-09-01 01:00:00,buy,2.32,2.78,2.53,0.0,未成交,0
2018-09-01 01:00:00,buy,2.0,2.78,2.53,0.0,未成交,0
2018-09-01 02:00:00,buy,2.32,2.17,2.53,0.0,未成交,0
2018-09-01 02:00:00,buy,2.0,2.17,2.53,0.0,未成交,0
2018-09-01 03:00:00,buy,2.32,1.62,2.53,0.0,未成交,0
2018-09-01 03:00:00,buy,2.0,1.62,2.53,0.0,未成交,0
2018-09-01 04:00:00,buy,2.32,1.71,2.53,0.0,未成交,0
2018-09-01 04:00:00,buy,2.0,1.71,2.53,0.0,未成交,0
2018-09-01 05:00:00,buy,2.32,1.46,2.53,0.0,未成交,0
2018-09-01 05:00:00,buy,2.0,1.46,2.53,0.0,未成交,0
2018-09-01 06:00:00,buy,2.32,0.88,2.53,0.0,未成交,0
2018-09-01 06:00:00,buy,2.0,0.88,2.53,0.0,未成交,0
2018-09-01 07:00:00,buy,2.32,1.99,2.53,0.0,未成交,0
2018-09-01 07:00:00,buy,2.0,1.99,2.53,0.0,未成交,0
2018-09-01 08:00:00,buy,2.32,3.72,2.52,0.0,未成交,0
2018-09-01 08:00:00,buy,2.0,3.72,2.52,0.0,未成交,0
2018-09-01 09:00:00,buy,2.32,2.67,2.5,0.0,未成交,0
2018-09-01 09:00:00,buy,2.0,2.67,2.5,0.0,未成交,0
2018-09-01 10:00:00,buy,2.32,0.99,2.4,0.0,未成交,0
2018-09-01 10:00:00,buy,2.0,0.99,2.4,0.0,未成交,0
2018-09-01 11:00:00,sell,3.0,0.4,2.4,0.0,未成交,0
2018-09-01 11:00:00,sell,2.64,0.4,2.4,0.0,未成交,0
2018-09-01 12:00:00,sell,3.0,1.42,2.4,0.0,未成交,0
2018-09-01 12:00:00,sell,2.64,1.42,2.4,0.0,未成交,0
2018-09-01 13:00:00,sell,3.0,1.88,2.18,0.0,未成交,0
2018-09-01 13:00:00,sell,2.64,1.88,2.18,0.0,未成交,0
2018-09-01 14:00:00,sell,3.0,1.04,2.4,0.0,未成交,0
2018-09-01 14:00:00,sell,2.64,1.04,2.4,0.0,未成交,0
2018-09-01 15:00:00,sell,3.0,1.03,2.5,0.0,未成交,0
2018-09-01 15:00:00,sell,2.64,1.03,2.5,0.0,未成交,0
2018-09-01 16:00:00,sell,3.0,0.79,2.52,0.0,未成交,0
2018-09-01 16:00:00,sell,2.64,0.79,2.52,0.0,未成交,0
2018-09-01 17:00:00,buy,2.32,0.33,2.52,0.0,未成交,0
2018-09-01 17:00:00,buy,2.0,0.33,2.52,0.0,未成交,0
2018-09-01 18:00:00,buy,2.32,1.01,3.21,0.0,未成交,0
2018-09-01 18:00:00,buy,2.0,1.01,3.21,0.0,未成交,0
2018-09-01 19:00:00,buy,2.32,2.36,3.24,0.0,未成交,0
