time,action,target_price,target_volume,trade_price,trade_volume,status,flag
2018-09-01 00:00:00,buy,1.5,2.69,2.0,0.0,未成交,0
2018-09-01 01:00:00,buy,1.5,2.66,2.0,0.0,未成交,0
2018-09-01 02:00:00,buy,1.5,1.58,2.0,0.0,未成交,0
2018-09-01 03:00:00,buy,1.5,2.36,2.0,0.0,未成交,0
2018-09-01 04:00:00,buy,1.5,1.47,2.0,0.0,未成交,0
2018-09-01 05:00:00,buy,1.5,1.94,2.0,0.0,未成交,0
2018-09-01 06:00:00,buy,1.5,1.8,2.0,0.0,未成交,0
2018-09-01 07:00:00,buy,1.5,2.02,2.0,0.0,未成交,0
2018-09-01 08:00:00,buy,1.5,1.89,2.0,0.0,未成交,0
2018-09-01 09:00:00,buy,1.5,1.82,2.0,0.0,未成交,0
2018-09-01 10:00:00,buy,1.5,0.77,2.0,0.0,未成交,0
2018-09-01 11:00:00,buy,1.5,1.89,2.0,0.0,未成交,0
2018-09-01 12:00:00,buy,1.5,0.61,2.0,0.0,未成交,0
2018-09-01 13:00:00,buy,1.5,1.4,2.0,0.0,未成交,0
2018-09-01 14:00:00,buy,1.5,1.16,2.0,0.0,未成交,0
2018-09-01 15:00:00,buy,1.5,0.82,2.0,0.0,未成交,0
2018-09-01 16:00:00,buy,1.5,1.7,2.0,0.0,未成交,0
2018-09-01 17:00:00,buy,1.5,3.4,2.0,0.0,未成交,0
2018-09-01 18:00:00,buy,1.5,4.24,2.0,0.0,未成交,0
2018-09-01 19:00:00,buy,1.5,4.75,2.0,0.0,未成交,0
2018-09-01 20:00:00,buy,1.5,4.1,2.0,0.0,未成交,0
2018-09-01 21:00:00,buy,1.5,3.05,2.0,0.0,未成交,0
2018-09-01 22:00:00,buy,1.5,3.79,2.0,0.0,未成交,0
2018-09-01 23:00:00,buy,1.5,2.27,2.0,0.0,未成交,0
2018-09-01 00:00:00,buy,1.5,0.74,2.0,0.0,未成交,1
2018-09-01 01:00:00,buy,1.5,0.91,2.0,0.0,未成交,1
2018-09-01 02:00:00,buy,1.5,0.57,2.0,0.0,未成交,1
2018-09-01 03:00:00,buy,1.5,0.79,2.0,0.0,未成交,1
2018-09-01 04:00:00,buy,1.5,0.55,2.0,0.0,未成交,1
2018-09-01 05:00:00,buy,1.5,0.52,2.0,0.0,未成交,1
2018-09-01 06:00:00,buy,1.5,0.51,2.0,0.0,未成交,1
2018-09-01 07:00:00,buy,1.5,0.48,2.0,0.0,未成交,1
2018-09-01 08:00:00,buy,1.5,0.33,2.0,0.0,未成交,1
2018-09-01 09:00:00,sell,2.0,0.44,2.0,0.0,未成交,1
2018-09-01 10:00:00,sell,2.0,0.88,2.0,0.0,未成交,1
2018-09-01 11:00:00,sell,2.0,0.62,2.0,0.0,未成交,1
2018-09-01 12:00:00,sell,2.0,0.89,2.0,0.0,未成交,1
2018-09-01 13:00:00,sell,2.0,1.53,2.0,0.0,未成交,1
2018-09-01 14:00:00,sell,2.0,1.7,2.0,0.0,未成交,1
2018-09-01 15:00:00,sell,2.0,1.6,2.0,0.0,未成交,1
2018-09-01 16:00:00,sell,2.0,1.31,2.0,0.0,未成交,1
2018-09-01 17:00:00,sell,2.0,0.26,2.0,0.0,未成交,1
2018-09-01 18:00:00,buy,1.5,1.14,2.0,0.0,未成交,1
2018-09-01 19:00:00,buy,1.5,1.08,2.0,0.0,未成交,1
2018-09-01 20:00:00,buy,1.5,1.47,2.0,0.0,未成交,1
2018-09-01 21:00:00,buy,1.5,2.0,2.0,0.0,未成交,1
2018-09-01 22:00:00,buy,1.5,1.81,2.0,0.0,未成交,1
2018-09-01 23:00:00,buy,1.5,1.16,2.0,0.0,未成交,1
2018-09-01 00:00:00,buy,1.5,3.6,2.0,0.0,未成交,2
2018-09-01 01:00:00,buy,1.5,3.52,2.0,0.0,未成交,2
2018-09-01 02:00:00,buy,1.5,2.88,2.0,0.0,未成交,2
2018-09-01 03:00:00,buy,1.5,2.35,2.0,0.0,未成交,2
2018-09-01 04:00:00,buy,1.5,2.02,2.0,0.0,未成交,2
2018-09-01 05:00:00,buy,1.5,0.89,2.0,0.0,未成交,2
2018-09-01 06:00:00,buy,1.5,1.09,2.0,0.0,未成交,2
2018-09-01 07:00:00,buy,1.5,1.3,2.0,0.0,未成交,2
2018-09-01 08:00:00,buy,1.5,1.54,2.0,0.0,未成交,2
2018-09-01 09:00:00,buy,1.5,1.23,2.0,0.0,未成交,2
2018-09-01 10:00:00,buy,1.5,1.4,1.69,0.0,未成交,2
2018-09-01 11:00:00,buy,1.5,0.69,1.78,0.0,未成交,2
2018-09-01 12:00:00,buy,1.5,0.83,1.85,0.0,未成交,2
2018-09-01 13:00:00,buy,1.5,1.26,1.75,0.0,未成交,2
2018-09-01 14:00:00,buy,1.5,0.91,2.0,0.0,未成交,2
2018-09-01 15:00:00,buy,1.5,0.47,2.0,0.0,未成交,2
2018-09-01 16:00:00,buy,1.5,0.35,2.0,0.0,未成交,2
2018-09-01 17:00:00,buy,1.5,0.94,2.0,0.0,未成交,2
2018-09-01 18:00:00,buy,1.5,1.9,2.0,0.0,未成交,2
2018-09-01 19:00:00,buy,1.5,3.42,2.0,0.0,未成交,2
2018-09-01 20:00:00,buy,1.5,4.12,2.0,0.0,未成交,2
2018-09-01 21:00:00,buy,1.5,3.9,2.0,0.0,未成交,2
2018-09-01 22:00:00,buy,1.5,3.64,2.0,0.0,未成交,2
2018-09-01 23:00:00,buy,1.5,3.55,2.0,0.0,未成交,2
2018-09-01 00:00:00,buy,1.5,1.74,2.0,0.0,未成交,3
2018-09-01 01:00:00,buy,1.5,1.32,2.0,0.0,未成交,3
2018-09-01 02:00:00,buy,1.5,1.85,2.0,0.0,未成交,3
2018-09-01 03:00:00,buy,1.5,1.32,2.0,0.0,未成交,3
2018-09-01 04:00:00,buy,1.5,1.2,2.0,0.0,未成交,3
2018-09-01 05:00:00,buy,1.5,1.04,2.0,0.0,未成交,3
2018-09-01 06:00:00,buy,1.5,0.89,2.0,0.0,未成交,3
2018-09-01 07:00:00,buy,1.5,0.91,2.0,0.0,未成交,3
2018-09-01 08:00:00,buy,1.5,1.74,2.0,0.0,未成交,3
2018-09-01 09:00:00,buy,1.5,1.31,2.0,0.0,未成交,3
2018-09-01 10:00:00,buy,1.5,0.75,2.0,0.0,未成交,3
2018-09-01 11:00:00,buy,1.5,0.73,2.0,0.0,未成交,3
2018-09-01 12:00:00,buy,1.5,0.84,1.72,0.0,未成交,3
2018-09-01 13:00:00,buy,1.5,0.33,1.67,0.0,未成交,3
2018-09-01 15:00:00,buy,1.5,0.74,2.0,0.0,未成交,3
2018-09-01 16:00:00,buy,1.5,0.72,2.0,0.0,未成交,3
2018-09-01 17:00:00,buy,1.5,0.58,2.0,0.0,未成交,3
2018-09-01 18:00:00,buy,1.5,1.47,2.0,0.0,未成交,3
2018-09-01 19:00:00,buy,1.5,3.36,2.11,0.0,未成交,3
2018-09-01 20:00:00,buy,1.5,2.56,2.01,0.0,未成交,3
2018-09-01 21:00:00,buy,1.5,3.47,2.0,0.0,未成交,3
2018-09-01 22:00:00,buy,1.5,2.84,2.0,0.0,未成交,3
2018-09-01 23:00:00,buy,1.5,2.44,2.0,0.0,未成交,3
2018-09-01 00:00:00,buy,1.5,5.51,2.0,0.0,未成交,4
2018-09-01 01:00:00,buy,1.5,3.73,2.0,0.0,未成交,4
2018-09-01 02:00:00,buy,1.5,1.23,2.0,0.0,未成交,4
2018-09-01 03:00:00,buy,1.5,0.44,2.0,0.0,未成交,4
2018-09-01 04:00:00,buy,1.5,1.31,2.0,0.0,未成交,4
2018-09-01 05:00:00,buy,1.5,1.09,2.0,0.0,未成交,4
2018-09-01 06:00:00,buy,1.5,1.53,2.0,0.0,未成交,4
2018-09-01 07:00:00,buy,1.5,0.65,2.0,0.0,未成交,4
2018-09-01 08:00:00,buy,1.5,1.66,2.0,0.0,未成交,4
2018-09-01 09:00:00,buy,1.5,1.03,2.0,0.0,未成交,4
2018-09-01 10:00:00,buy,1.5,1.03,1.71,0.0,未成交,4
2018-09-01 11:00:00,buy,1.5,1.05,1.73,0.0,未成交,4
2018-09-01 13:00:00,buy,1.5,0.22,1.61,0.0,未成交,4
2018-09-01 14:00:00,buy,1.5,3.01,1.5,2.31,部分成交,4
2018-09-01 15:00:00,buy,1.5,0.18,2.0,0.0,未成交,4
2018-09-01 16:00:00,buy,1.5,0.78,2.0,0.0,未成交,4
2018-09-01 17:00:00,buy,1.5,1.75,2.0,0.0,未成交,4
2018-09-01 18:00:00,buy,1.5,2.99,2.0,0.0,未成交,4
2018-09-01 19:00:00,buy,1.5,2.79,2.0,0.0,未成交,4
2018-09-01 20:00:00,buy,1.5,2.7,2.0,0.0,未成交,4
2018-09-01 21:00:00,buy,1.5,3.07,2.0,0.0,未成交,4
2018-09-01 22:00:00,buy,1.5,5.72,2.0,0.0,未成交,4
2018-09-01 23:00:00,buy,1.5,2.96,2.0,0.0,未成交,4
2018-09-01 00:00:00,buy,1.5,0.75,2.0,0.0,未成交,5
2018-09-01 01:00:00,buy,1.5,0.92,2.0,0.0,未成交,5
2018-09-01 02:00:00,buy,1.5,0.58,2.0,0.0,未成交,5
2018-09-01 03:00:00,buy,1.5,0.8,2.0,0.0,未成交,5
2018-09-01 04:00:00,buy,1.5,0.56,2.0,0.0,未成交,5
2018-09-01 05:00:00,buy,1.5,0.53,2.0,0.0,未成交,5
2018-09-01 06:00:00,buy,1.5,0.52,2.0,0.0,未成交,5
2018-09-01 07:00:00,buy,1.5,0.44,2.0,0.0,未成交,5
2018-09-01 08:00:00,buy,1.5,0.29,2.0,0.0,未成交,5
2018-09-01 09:00:00,sell,2.0,0.28,2.0,0.0,未成交,5
2018-09-01 10:00:00,sell,2.0,0.93,2.0,0.0,未成交,5
2018-09-01 11:00:00,sell,2.0,0.96,2.0,0.0,未成交,5
2018-09-01 12:00:00,sell,2.0,1.54,2.0,0.0,未成交,5
2018-09-01 13:00:00,sell,2.0,1.91,2.0,0.0,未成交,5
2018-09-01 14:00:00,sell,2.0,1.43,2.0,0.0,未成交,5
2018-09-01 15:00:00,sell,2.0,1.07,2.0,0.0,未成交,5
2018-09-01 16:00:00,sell,2.0,1.09,2.0,0.0,未成交,5
2018-09-01 17:00:00,sell,2.0,0.41,2.0,0.0,未成交,5
2018-09-01 18:00:00,buy,1.5,0.8,2.15,0.0,未成交,5
2018-09-01 19:00:00,buy,1.5,0.97,2.33,0.0,未成交,5
2018-09-01 20:00:00,buy,1.5,1.48,2.08,0.0,未成交,5
2018-09-01 21:00:00,buy,1.5,2.01,2.0,0.0,未成交,5
2018-09-01 22:00:00,buy,1.5,1.82,2.0,0.0,未成交,5
2018-09-01 23:00:00,buy,1.5,1.17,2.0,0.0,未成交,5
2018-09-01 00:00:00,buy,1.5,0.75,2.0,0.0,未成交,6
2018-09-01 01:00:00,buy,1.5,0.92,2.0,0.0,未成交,6
2018-09-01 02:00:00,buy,1.5,0.58,2.0,0.0,未成交,6
2018-09-01 03:00:00,buy,1.5,0.8,2.0,0.0,未成交,6
2018-09-01 04:00:00,buy,1.5,0.56,2.0,0.0,未成交,6
2018-09-01 05:00:00,buy,1.5,0.53,2.0,0.0,未成交,6
2018-09-01 06:00:00,buy,1.5,0.52,2.0,0.0,未成交,6
2018-09-01 07:00:00,buy,1.5,0.45,2.0,0.0,未成交,6
2018-09-01 08:00:00,buy,1.5,0.26,2.0,0.0,未成交,6
2018-09-01 09:00:00,sell,2.0,1.13,2.0,0.0,未成交,6
2018-09-01 10:00:00,sell,2.0,1.91,2.0,0.0,未成交,6
2018-09-01 11:00:00,sell,2.0,1.76,2.0,0.0,未成交,6
2018-09-01 12:00:00,sell,2.0,2.1,2.0,0.0,未成交,6
2018-09-01 13:00:00,sell,2.0,2.29,2.0,0.0,未成交,6
2018-09-01 14:00:00,sell,2.0,1.88,2.0,0.0,未成交,6
2018-09-01 15:00:00,sell,2.0,0.95,2.0,0.0,未成交,6
2018-09-01 16:00:00,sell,2.0,0.68,2.0,0.0,未成交,6
2018-09-01 17:00:00,buy,1.5,0.27,2.0,0.0,未成交,6
2018-09-01 18:00:00,buy,1.5,1.47,2.0,0.0,未成交,6
2018-09-01 19:00:00,buy,1.5,1.12,2.0,0.0,未成交,6
2018-09-01 20:00:00,buy,1.5,1.47,2.0,0.0,未成交,6
2018-09-01 21:00:00,buy,1.5,2.01,2.0,0.0,未成交,6
2018-09-01 22:00:00,buy,1.5,1.82,2.0,0.0,未成交,6
2018-09-01 23:00:00,buy,1.5,1.17,2.0,0.0,未成交,6
2018-09-01 00:00:00,buy,1.5,1.47,2.0,0.0,未成交,7
2018-09-01 01:00:00,buy,1.5,1.42,2.0,0.0,未成交,7
2018-09-01 02:00:00,buy,1.5,0.96,2.0,0.0,未成交,7
2018-09-01 03:00:00,buy,1.5,1.29,2.0,0.0,未成交,7
2018-09-01 04:00:00,buy,1.5,0.84,2.0,0.0,未成交,7
2018-09-01 05:00:00,buy,1.5,1.1,2.0,0.0,未成交,7
2018-09-01 06:00:00,buy,1.5,0.85,2.0,0.0,未成交,7
2018-09-01 07:00:00,buy,1.5,0.45,2.0,0.0,未成交,7
2018-09-01 08:00:00,buy,1.5,0.4,2.0,0.0,未成交,7
2018-09-01 09:00:00,sell,2.0,0.71,2.0,0.0,未成交,7
2018-09-01 10:00:00,sell,2.0,1.44,2.0,0.0,未成交,7
2018-09-01 11:00:00,sell,2.0,1.62,2.0,0.0,未成交,7
2018-09-01 12:00:00,sell,2.0,1.64,2.0,0.0,未成交,7
2018-09-01 13:00:00,sell,2.0,2.41,2.0,0.0,未成交,7
2018-09-01 14:00:00,sell,2.0,0.28,2.0,0.0,未成交,7
2018-09-01 15:00:00,sell,2.0,1.32,2.0,0.0,未成交,7
2018-09-01 16:00:00,sell,2.0,1.48,2.0,0.0,未成交,7
